"","anon_id","follow_date","follow_score","follow_income","advisor_id","branch_id","baseline_income","client_type","area","in_01","in_02","in_03","in_04","in_05","in_06","in_07","in_08","in_09","in_10","in_11","in_12","in_13","in_14","in_15","in_16","in_17","in_18","in_19","in_20","in_21","in_22","in_23","in_24","in_25","in_26","in_27","in_28","in_29","in_30","in_31","in_32","in_33","in_34","in_35","in_36","in_37","in_38","in_39","in_40","in_41","in_42","in_43","in_44","in_45","in_46","in_47","in_48","in_49","in_50","base_score","base_date","change","improve","remove"
"78",1010734,2016-09-15,141,460,1612,21,336,"Sorteado","Rural",2,2,2,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,139,2016-07-19,2,1,0
"79",1019010,2017-05-30,148,733.3333333,1610,13,533.3333333,"Sorteado","Metropolitan",2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,146,2017-02-17,2,1,0
"80",1019786,2017-01-06,148,533.3333333,955,10,400,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,147,2016-11-07,1,1,0
"81",1021636,2017-05-29,150,657.5,948,2,400,"Sorteado","Metropolitan",2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2017-03-01,1,1,0
"82",1023526,2016-09-27,150,4000,988,2,1166.666667,"Sorteado","Metropolitan",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2015-11-19,1,1,0
"83",1024385,2016-12-19,150,0,1382,26,2000,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,0,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,145,2016-10-07,5,1,0
"84",1028288,2016-11-30,139,750,810,3,500,"Sorteado","Metropolitan",2,2,3,2,3,3,3,3,3,3,2,3,1,2,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3,1,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,136,2016-06-08,3,1,0
"85",1031259,2016-12-28,150,573.3333333,1586,18,300,"Sorteado","Rural",2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,146,2016-11-19,4,1,0
"86",1040315,2016-11-08,150,1075,1254,21,1075,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2016-10-21,2,1,0
"87",1046444,2016-12-20,150,2825,1584,18,1980,"Sorteado","Rural",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-10-07,1,1,0
"88",1051911,2016-10-31,133,645,1323,7,520.0008,"Sorteado","Metropolitan",2,2,3,3,2,3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,1,3,3,2,2,1,3,3,3,3,1,2,3,2,3,3,131,2016-07-19,2,1,0
"89",1092820,2016-11-30,150,600,1169,17,600,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-08-09,1,1,0
"90",1092948,2016-10-24,150,400,1142,16,880,"Sorteado","Rural",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-10-10,1,1,0
"91",1093110,2016-10-30,150,760,1185,5,4000,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,141,2015-12-03,9,1,0
"92",1095538,2016-12-22,150,3499.992,1535,17,1500,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2016-10-04,2,1,0
"93",1098788,2016-06-28,150,540,1309,22,400,"Sorteado","Rural",3,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,143,2015-09-04,7,1,0
"94",1102038,2016-11-29,150,1300,1387,4,1300,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,144,2016-10-20,6,1,0
"95",1102258,2016-09-16,137,570,1267,26,335,"Sorteado","Urban",2,1,3,2,2,3,3,3,3,3,2,3,2,2,2,2,1,3,1,3,2,3,2,2,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,128,2016-07-10,9,1,0
"96",1104054,2016-12-28,150,1180,1535,17,1244.811,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-10-07,1,1,0
"97",1105134,2016-06-01,141,830,785,5,375,"Sorteado","Rural",2,2,3,3,3,3,3,3,3,3,2,3,1,1,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,1,2,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,135,2015-12-23,6,1,0
"98",1116612,2016-07-14,150,786.6666667,1593,9,1920,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2015-09-12,2,1,0
"99",1118007,2016-11-30,147,466.6666667,365,4,340,"Sorteado","Urban",2,2,3,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,142,2015-09-02,5,1,0
"100",1126390,2016-10-27,150,1200,948,2,4000,"Sorteado",NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,0,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,143,2016-01-07,7,1,0
"101",1127393,2016-11-24,150,533.3333333,697,19,1040,"Sorteado","Rural",3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,145,2015-08-20,5,1,0
"102",1137728,2016-12-30,138,646.8,1637,12,430.8,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,1,3,1,2,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,137,2016-12-14,1,1,0
"103",1145338,2016-11-29,148,1033.333333,942,10,373.3333333,"Sorteado","Urban",2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,144,2016-02-26,4,1,0
"105",1147445,2016-10-28,140,704,509,8,200,"Sorteado","Rural",1,2,3,1,1,3,3,3,3,3,3,3,1,2,2,3,1,3,3,2,2,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,130,2016-06-10,10,1,0
"106",1151320,2016-11-25,150,392,1562,16,718,"Sorteado","Rural",3,3,3,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,143,2016-10-05,7,1,0
"107",1151950,2016-12-21,150,0,1436,19,1250,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,146,2016-10-07,4,1,0
"108",1152048,2016-11-30,150,3300,1232,3,3300,"Sorteado","Metropolitan",3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,144,2016-10-10,6,1,0
"109",1153880,2016-09-22,143,978.5714286,509,8,291.6666667,NA,"Rural",2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,142,2016-06-10,1,1,0
"110",1157066,2016-12-30,147,1500,1258,4,1500,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,146,2016-12-06,1,1,0
"111",1160264,2016-12-14,150,741.01375,1535,17,741.01375,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-10-06,1,1,0
"112",1170696,2016-10-31,150,1240,1181,8,920,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2016-09-22,2,1,0
"113",1172740,2017-05-25,148,860,810,3,560,"Sorteado","Metropolitan",2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,144,2017-02-09,4,1,0
"114",1180376,2016-11-28,147,4000,386,5,4000,NA,"Rural",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2016-10-05,-1,0,0
"115",1180782,2016-12-30,142,464.3333333,1200,4,299.3333333,"Sorteado","Urban",2,2,3,2,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,136,2016-12-16,6,1,0
"116",1181149,2016-10-31,144,770,810,3,960,"Sorteado","Metropolitan",2,2,3,2,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,142,2016-06-03,2,1,0
"117",1189414,2016-08-30,150,910,1280,7,2044.811,"Sorteado","Metropolitan",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,148,2015-11-18,2,1,0
"118",1191181,2016-12-30,149,660,1637,12,425,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,147,2016-12-13,2,1,0
"119",1192046,2017-01-05,142,671.4285714,1261,22,333.3333333,"Sorteado","Rural",2,2,3,2,3,3,3,3,3,3,2,3,1,2,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,137,2016-07-06,5,1,0
"120",1195206,2016-10-31,140,666.6666667,1246,19,4000,"Sorteado",NA,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,2,1,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,137,2016-01-06,3,1,0
"121",1195265,2016-10-24,150,2600,1109,16,3350,"Sorteado","Rural",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2016-10-04,2,1,0
"122",1195657,2016-11-30,150,930.6666667,1258,4,1030.666667,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-10-21,1,1,0
"123",1196097,2016-11-23,147,800,1394,3,577.7777778,"Sorteado","Metropolitan",2,1,3,2,3,3,3,3,3,3,3,3,3,2,3,2,1,3,3,2,1,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,134,2016-02-19,13,1,0
"124",1199026,2016-12-29,150,4000,1449,20,1375,"Sorteado","Metropolitan",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-11-15,1,1,0
"125",1201434,2016-11-30,144,666.6666667,810,3,337.5,"Sorteado","Metropolitan",1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,141,2016-06-10,3,1,0
"126",1204938,2016-12-23,147,60.65933333,1246,19,436.3636364,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,146,2016-10-24,1,1,0
"127",1204955,2016-07-29,144,300,1327,25,270,"Sorteado","Rural",2,2,3,1,3,3,3,3,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,139,2016-01-06,5,1,0
"128",1206524,2016-12-30,141,1250,1257,13,108.3333333,"Sorteado","Rural",1,3,3,2,3,3,3,3,3,3,2,2,1,3,3,3,2,3,3,3,1,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,136,2016-06-10,5,1,0
"129",1208564,2016-08-08,144,450,988,2,750,"Sorteado","Metropolitan",3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,0,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,140,2016-03-07,4,1,0
"130",1214085,2017-04-27,138,700,1246,19,200,"Sorteado","Urban",1,3,3,3,1,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,136,2017-02-18,2,1,0
"131",1215429,2016-11-25,140,1200,1535,17,376,"Sorteado","Urban",2,2,3,3,3,3,3,3,3,3,2,3,1,2,3,2,2,3,3,3,2,2,3,2,3,2,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,135,2016-07-07,5,1,0
"132",1216444,2017-05-30,150,1226.666667,1382,26,1746.666667,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,146,2017-02-25,4,1,0
"133",1227001,2016-10-26,150,2460,1609,15,1660,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-09-28,1,1,0
"134",1230136,2017-01-02,142,778.2222222,1449,20,346.6666667,"Sorteado","Metropolitan",1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,2,3,3,3,2,3,2,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,139,2016-11-07,3,1,0
"135",1231419,2016-10-27,142,1280,974,6,474.2857143,"Sorteado","Metropolitan",2,2,3,3,3,3,3,3,3,3,2,3,2,2,2,2,1,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,135,2015-09-17,7,1,0
"136",1232475,2016-07-14,150,955,617,9,955,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-04-13,1,1,0
"137",1237180,2016-12-12,150,442.8571429,1254,21,1225,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2016-10-17,2,1,0
"138",1237825,2016-11-29,145,900,1280,7,300,"Sorteado","Metropolitan",1,2,3,3,1,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,1,3,3,3,2,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,135,2016-06-09,10,1,0
"139",1240224,2016-12-17,150,1474.325,1259,13,1474.325,"Sorteado","Metropolitan",3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,146,2016-10-17,4,1,0
"140",1245279,2016-09-20,150,474.2857143,1109,16,540,"Sorteado","Rural",3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2015-09-08,2,1,0
"141",1256213,2016-05-31,146,619,719,25,686.6666667,"Sorteado","Rural",3,2,3,3,3,3,3,3,3,3,2,3,1,2,2,3,1,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,137,2016-01-05,9,1,0
"142",1259033,2017-04-27,148,1291,810,3,578.5,"Sorteado","Metropolitan",2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,147,2017-02-09,1,1,0
"143",1265903,2016-11-25,128,560,1388,3,300,"Sorteado","Metropolitan",1,2,3,3,1,3,3,3,3,3,3,3,1,1,3,1,2,3,3,1,1,2,2,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,129,2016-08-03,-1,0,0
"144",1277522,2016-12-30,150,1262,948,2,1425,"Sorteado","Metropolitan",3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,1,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,141,2016-03-14,9,1,0
"145",1288909,2017-05-25,150,1012.5,1232,3,850,"Sorteado","Metropolitan",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2017-04-18,1,1,0
"146",1290098,2016-12-23,136,397.1428571,779,5,330,"Sorteado","Rural",2,3,3,1,3,3,2,3,3,3,1,3,1,2,3,3,2,3,3,3,1,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,135,2016-12-07,1,1,0
"147",1291996,2016-09-26,147,4000,1164,15,278.006875,"Sorteado","Urban",1,2,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,137,2016-04-18,10,1,0
"148",1292607,2016-11-22,130,813.3333333,1514,15,300,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,2,3,1,3,3,1,1,2,1,1,1,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,131,2016-09-19,-1,0,0
"149",1296813,2016-06-05,144,770,973,6,530,"Sorteado","Metropolitan",2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,143,2015-11-20,1,1,0
"150",1300141,2016-11-28,147,716.6666667,1326,14,1075,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-10-05,-2,0,0
"151",1306059,2016-11-29,150,788.811,974,6,788.811,NA,"Metropolitan",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-10-05,1,1,0
"152",1306318,2016-11-28,150,4000,1367,25,400,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,143,2016-06-09,7,1,0
"153",1307382,2016-11-28,150,1666.666667,1142,16,1666.666667,"Sorteado","Rural",3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,147,2016-10-06,3,1,0
"154",1307511,2016-12-16,141,400,1584,18,380,"Sorteado","Rural",2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2,3,3,3,3,139,2016-07-13,2,1,0
"155",1312547,2016-12-29,138,753.006875,1648,3,562.5,"Sorteado","Metropolitan",2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,1,2,1,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,136,2016-12-15,2,1,0
"156",1318757,2017-04-28,133,674,1200,4,444,"Sorteado","Urban",2,2,3,2,3,3,3,3,3,3,2,3,2,2,3,2,2,3,3,3,1,3,3,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,2,1,3,1,3,3,3,3,3,3,3,3,132,2017-02-25,1,1,0
"157",1321526,2016-08-30,147,1173.333333,1200,4,349,"Sorteado","Urban",2,2,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,2,3,3,3,3,2,3,3,3,3,138,2015-09-04,9,1,0
"159",1328391,2016-11-24,150,616.6666667,1517,23,500,NA,"Rural",3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,146,2016-09-28,4,1,0
"160",1329126,2016-10-21,150,1557.142857,1257,13,1232.007857,"Sorteado","Metropolitan",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,148,2016-06-08,2,1,0
"161",1330789,2016-09-01,150,1976,810,3,531.4285714,"Sorteado","Metropolitan",2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,142,2016-06-10,8,1,0
"162",1330874,2017-01-05,150,1103.333333,1593,9,1103.333333,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-12-19,1,1,0
"163",1344230,2016-08-31,142,660,1517,23,153.3333333,NA,"Urban",1,3,3,3,1,2,2,3,3,3,2,3,3,3,2,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,133,2016-06-12,9,1,0
"164",1345811,2016-11-21,150,1071.428571,1436,19,1071.428571,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2016-10-06,2,1,0
"165",1346334,2017-01-04,146,628.5714286,1169,17,382.8571429,"Sorteado","Urban",2,2,3,3,3,3,2,3,3,3,1,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,142,2016-08-05,4,1,0
"166",1347132,2016-11-30,117,781.6666667,1259,13,625,"Sorteado","Metropolitan",2,3,3,2,1,3,3,3,3,3,2,3,1,3,3,1,1,2,1,2,1,3,3,3,3,3,3,1,3,3,1,2,3,3,3,3,3,1,2,1,3,2,3,2,1,3,3,3,3,3,119,2016-07-06,-2,0,0
"167",1349954,2016-08-30,144,4000,671,4,198.3333333,"Sorteado","Urban",1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,141,2016-06-07,3,1,0
